prolificID,img_id,category,trialNum,ratings,enumerated_ratings
5bbbf217a83521000173d9df,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,99,Extremely,2
5f51e7c33457c443748e637b,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,40,Moderately,0
5c9e61148766170001efc8a3,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,105,Extremely,2
545cb6f1fdf99b119d8b18bc,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,53,Moderately,0
5dd86baf3c870a812198ce1e,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,116,Extremely,2
5f6b83589ffe6809f2cacb07,https://photodraw32.s3.amazonaws.com/n02355227_6434_squirrel_07.png,squirrel,86,Extremely,2
5dd86baf3c870a812198ce1e,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,103,Extremely,2
5e7cd3b170dd7532f7177264,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,37,Extremely,2
5c9e61148766170001efc8a3,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,77,Extremely,2
5f51e7c33457c443748e637b,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,20,Very,1
5bbbf217a83521000173d9df,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,102,Extremely,2
5ec4db33f264da3c38dfce22,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,93,Extremely,2
5dcc0cb819ca038a0dd058ab,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,130,Extremely,2
5f6b83589ffe6809f2cacb07,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,41,Very,1
545cb6f1fdf99b119d8b18bc,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,13,Extremely,2
5de6fa0b45971068368dd887,https://photodraw32.s3.amazonaws.com/n02355227_6696_squirrel_08.png,squirrel,118,Extremely,2
5ed5e2fb557bda179a9c4771,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,126,Extremely,2
5dddb60c2e6c77d38d91b629,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,43,Very,1
5f8c95e221cb9c417e388164,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,134,Extremely,2
5d7264522c3db400018b45d2,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,13,Very,1
5dcd4c51b0649701be29751f,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,127,Extremely,2
5ba99d0938803d000127271b,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,130,Very,1
5f6c13cbbe3c5918dfadc2ab,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,28,Extremely,2
5e5cea95421691000f6f6ecb,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,102,Extremely,2
5e65b6a855bf353377c62535,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,47,Very,1
5ec95c138fd0f04674b98bff,https://photodraw32.s3.amazonaws.com/n02355227_7136_squirrel_09.png,squirrel,5,Extremely,2
5ea171c1a8782801263e7540,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,114,Very,1
5ee222b0470fa72a18c1cc02,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,45,Extremely,2
5ec3ebf2339052081ebf3178,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,40,Extremely,2
5f1198f77195c80293793402,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,43,Moderately,0
5e9b8d6577f86e0a261075a1,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,12,Very,1
5ee38a6c0bc82d01daa410f8,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,54,Extremely,2
5d55bd344ec7fa000168f311,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,67,Very,1
5e63dd2fba8c57000c16eb11,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,84,Extremely,2
5f568eb26157950e3b0a6db6,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,101,Extremely,2
5edd552a1d16bda58fe55563,https://photodraw32.s3.amazonaws.com/n02470325_17362_ape_24.png,ape,75,Moderately,0
5efc4a86816bde0116bebb3b,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,26,Extremely,2
5a06f5d038ed430001be74d2,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,108,Very,1
5eb7ace91de6e86e9a6053d2,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,132,Very,1
5f68710379c5f04c830d41ea,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,46,Extremely,2
5baa1f618e137f00016264c9,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,90,Extremely,2
5e3b89b17afaad3a6ef5f11f,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,59,Extremely,2
5efb5648d7ea0e08aa5d1179,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,7,Extremely,2
5cbcd05c56524100013b19c0,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,27,Extremely,2
5d43b4140aa3ad0001e2233a,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,34,Very,1
5ebaa4e2baddc6000aec5616,https://photodraw32.s3.amazonaws.com/n02470325_19170_ape_26.png,ape,124,Very,1
5e6d0c990eef222d60ec8cd7,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,134,Extremely,2
5d561653194649001adc083f,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,40,Extremely,2
5e5dcd26d196fd0ebd020397,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,42,Very,1
5eb3966158efe7182e31ff92,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,22,Moderately,0
5a572480acc75b00017a1882,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,56,Extremely,2
5b71d485a539a50001280147,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,47,Extremely,2
5e145ce811d879a7799c8e89,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,34,Very,1
5f73edee7379c903c056edfb,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,83,Extremely,2
5f72614089bf93198154a8ff,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,45,Extremely,2
5e3b67fcd61d8738c69aeb0d,https://photodraw32.s3.amazonaws.com/n02470325_19477_ape_27.png,ape,50,Extremely,2
5f8607af207244126d2310da,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,27,Extremely,2
59a9954d5ea0f300012814b1,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,60,Very,1
5f78f4b754feeb4f19043859,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,122,Extremely,2
5f32f54c15e4800c286919fd,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,37,Extremely,2
5724cd9e386f1b0013e8c7ae,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,72,Extremely,2
5f7b9be5174225193560d2bb,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,90,Very,1
5d316c4442c2170018e10574,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,36,Very,1
5f22ea5ece2fd801e81079b9,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,126,Extremely,2
5f0bb62dae235800080f0ca5,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,45,Extremely,2
5d4c872e14ffaf00175055e6,https://photodraw32.s3.amazonaws.com/n02470325_28072_ape_31.png,ape,13,Extremely,2
5ee222b0470fa72a18c1cc02,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,82,Extremely,2
5ec3ebf2339052081ebf3178,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,86,Extremely,2
5edd552a1d16bda58fe55563,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,126,Extremely,2
5ee38a6c0bc82d01daa410f8,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,127,Extremely,2
5f568eb26157950e3b0a6db6,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,40,Extremely,2
5d55bd344ec7fa000168f311,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,69,Very,1
5e9b8d6577f86e0a261075a1,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,104,Very,1
5e63dd2fba8c57000c16eb11,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,47,Very,1
5f1198f77195c80293793402,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,92,Very,1
5ea171c1a8782801263e7540,https://photodraw32.s3.amazonaws.com/n02470325_6919_ape_16.png,ape,17,Extremely,2
5e1088684a2ad475d62a5de8,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,57,Moderately,0
5c0a7febe570940001a2cbe2,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,19,Very,1
5f7b241d63e1da06afec1b30,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,106,Extremely,2
5c2d3ba4731cd10001b647d7,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,77,Moderately,0
5f0ced4a75cfd41b82bf28d2,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,113,Very,1
5c97e7136825d900019b9fb8,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,113,Extremely,2
5f5b7d92b4ff9509d17aa5a6,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,51,Very,1
5e8251f790b06509688a8f90,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,83,Extremely,2
5bf735ba2e42ef00019f6f73,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,91,Very,1
5a2420437413810001521dd6,https://photodraw32.s3.amazonaws.com/n02470325_9404_ape_19.png,ape,125,Very,1
5efc4a86816bde0116bebb3b,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,103,Moderately,0
5e3b89b17afaad3a6ef5f11f,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,40,Moderately,0
5eb7ace91de6e86e9a6053d2,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,3,Moderately,0
5ebaa4e2baddc6000aec5616,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,23,Moderately,0
5f68710379c5f04c830d41ea,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,102,Extremely,2
5cbcd05c56524100013b19c0,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,108,Very,1
5efb5648d7ea0e08aa5d1179,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,6,Moderately,0
5a06f5d038ed430001be74d2,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,26,Extremely,2
5baa1f618e137f00016264c9,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,86,Extremely,2
5d43b4140aa3ad0001e2233a,https://photodraw32.s3.amazonaws.com/n02480495_12444_ape_22.png,ape,63,Moderately,0
5bbbf217a83521000173d9df,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,61,Extremely,2
5f6b83589ffe6809f2cacb07,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,114,Very,1
5ec4db33f264da3c38dfce22,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,116,Extremely,2
5c9e61148766170001efc8a3,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,55,Extremely,2
5f51e7c33457c443748e637b,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,8,Moderately,0
5dd86baf3c870a812198ce1e,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,111,Very,1
545cb6f1fdf99b119d8b18bc,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,121,Extremely,2
5dcc0cb819ca038a0dd058ab,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,79,Extremely,2
5e7cd3b170dd7532f7177264,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,88,Very,1
5de6fa0b45971068368dd887,https://photodraw32.s3.amazonaws.com/n02480495_13679_ape_23.png,ape,54,Very,1
5e145ce811d879a7799c8e89,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,39,Extremely,2
5f73edee7379c903c056edfb,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,58,Extremely,2
5eb3966158efe7182e31ff92,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,124,Extremely,2
5d561653194649001adc083f,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,22,Very,1
5e6d0c990eef222d60ec8cd7,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,86,Very,1
5a572480acc75b00017a1882,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,5,Extremely,2
5e5dcd26d196fd0ebd020397,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,124,Moderately,0
5b71d485a539a50001280147,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,35,Very,1
5e3b67fcd61d8738c69aeb0d,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,131,Very,1
5f72614089bf93198154a8ff,https://photodraw32.s3.amazonaws.com/n02480495_1469_ape_04.png,ape,82,Not At All,-2
5c9e61148766170001efc8a3,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,104,Extremely,2
5f6b83589ffe6809f2cacb07,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,31,Very,1
5e7cd3b170dd7532f7177264,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,22,Very,1
5ec4db33f264da3c38dfce22,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,83,Extremely,2
5de6fa0b45971068368dd887,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,120,Very,1
5dd86baf3c870a812198ce1e,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,4,Extremely,2
5dcc0cb819ca038a0dd058ab,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,102,Extremely,2
545cb6f1fdf99b119d8b18bc,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,59,Very,1
5f51e7c33457c443748e637b,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,28,Very,1
5bbbf217a83521000173d9df,https://photodraw32.s3.amazonaws.com/n02480495_1517_ape_05.png,ape,5,Extremely,2
5e8251f790b06509688a8f90,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,4,Very,1
5f7b241d63e1da06afec1b30,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,53,Extremely,2
5c2d3ba4731cd10001b647d7,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,127,Moderately,0
5bf735ba2e42ef00019f6f73,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,123,Very,1
5f0ced4a75cfd41b82bf28d2,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,69,Very,1
5e1088684a2ad475d62a5de8,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,90,Very,1
5f5b7d92b4ff9509d17aa5a6,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,94,Somewhat,-1
5a2420437413810001521dd6,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,102,Moderately,0
5c97e7136825d900019b9fb8,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,123,Extremely,2
5c0a7febe570940001a2cbe2,https://photodraw32.s3.amazonaws.com/n02480495_17522_ape_25.png,ape,6,Very,1
5e5dcd26d196fd0ebd020397,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,130,Moderately,0
5b71d485a539a50001280147,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,7,Moderately,0
5e6d0c990eef222d60ec8cd7,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,23,Extremely,2
5f73edee7379c903c056edfb,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,94,Somewhat,-1
5eb3966158efe7182e31ff92,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,34,Very,1
5e3b67fcd61d8738c69aeb0d,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,40,Very,1
5a572480acc75b00017a1882,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,46,Extremely,2
5d561653194649001adc083f,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,46,Very,1
5e145ce811d879a7799c8e89,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,95,Very,1
5f72614089bf93198154a8ff,https://photodraw32.s3.amazonaws.com/n02480495_23421_ape_29.png,ape,42,Not At All,-2
5f68710379c5f04c830d41ea,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,100,Extremely,2
5ebaa4e2baddc6000aec5616,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,29,Moderately,0
5d43b4140aa3ad0001e2233a,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,44,Very,1
5cbcd05c56524100013b19c0,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,111,Extremely,2
5baa1f618e137f00016264c9,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,8,Extremely,2
5efb5648d7ea0e08aa5d1179,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,20,Moderately,0
5a06f5d038ed430001be74d2,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,106,Very,1
5e3b89b17afaad3a6ef5f11f,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,109,Very,1
5eb7ace91de6e86e9a6053d2,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,42,Extremely,2
5efc4a86816bde0116bebb3b,https://photodraw32.s3.amazonaws.com/n02480495_25770_ape_30.png,ape,17,Very,1
5c0a7febe570940001a2cbe2,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,79,Extremely,2
5e1088684a2ad475d62a5de8,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,11,Very,1
5c2d3ba4731cd10001b647d7,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,54,Very,1
5f5b7d92b4ff9509d17aa5a6,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,46,Moderately,0
5e8251f790b06509688a8f90,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,75,Extremely,2
5f7b241d63e1da06afec1b30,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,56,Extremely,2
5c97e7136825d900019b9fb8,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,68,Extremely,2
5bf735ba2e42ef00019f6f73,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,63,Very,1
5a2420437413810001521dd6,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,100,Very,1
5f0ced4a75cfd41b82bf28d2,https://photodraw32.s3.amazonaws.com/n02480495_2977_ape_07.png,ape,134,Very,1
5c0a7febe570940001a2cbe2,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,66,Extremely,2
5f7b241d63e1da06afec1b30,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,98,Extremely,2
5e8251f790b06509688a8f90,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,49,Extremely,2
5c2d3ba4731cd10001b647d7,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,17,Moderately,0
5f0ced4a75cfd41b82bf28d2,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,51,Very,1
5a2420437413810001521dd6,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,31,Moderately,0
5f5b7d92b4ff9509d17aa5a6,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,17,Moderately,0
5bf735ba2e42ef00019f6f73,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,126,Very,1
5e1088684a2ad475d62a5de8,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,47,Very,1
5c97e7136825d900019b9fb8,https://photodraw32.s3.amazonaws.com/n02480495_3329_ape_09.png,ape,29,Extremely,2
59a9954d5ea0f300012814b1,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,132,Extremely,2
5d4c872e14ffaf00175055e6,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,29,Extremely,2
5f8607af207244126d2310da,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,59,Extremely,2
5724cd9e386f1b0013e8c7ae,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,109,Very,1
5f32f54c15e4800c286919fd,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,81,Extremely,2
5f7b9be5174225193560d2bb,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,119,Extremely,2
5f22ea5ece2fd801e81079b9,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,39,Extremely,2
5f78f4b754feeb4f19043859,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,20,Very,1
5f0bb62dae235800080f0ca5,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,135,Extremely,2
5d316c4442c2170018e10574,https://photodraw32.s3.amazonaws.com/n02481500_4621_ape_10.png,ape,94,Very,1
55848744fdf99b574f55ada0,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,81,Extremely,2
5865dd647fbbcd00013973b8,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,4,Not At All,-2
5f2e099917eb9615c9de9102,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,68,Extremely,2
5ba85a9d032d360001b83177,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,1,Very,1
5e8bce371e16e90ba6df085d,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,56,Very,1
5ec7bb4467b0da23311bd127,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,111,Extremely,2
5e7975aa24a196537da503c1,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,65,Moderately,0
5e793ab51aff8103623757be,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,34,Very,1
5d87df4202971700016068c8,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,51,Very,1
5a7ce044ae9a0b0001a9a058,https://photodraw32.s3.amazonaws.com/n02481500_5522_ape_11.png,ape,51,Very,1
5e6d0c990eef222d60ec8cd7,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,67,Extremely,2
5e145ce811d879a7799c8e89,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,7,Very,1
5f73edee7379c903c056edfb,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,0,Extremely,2
5e3b67fcd61d8738c69aeb0d,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,130,Extremely,2
5eb3966158efe7182e31ff92,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,89,Very,1
5f72614089bf93198154a8ff,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,17,Very,1
5d561653194649001adc083f,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,67,Extremely,2
5b71d485a539a50001280147,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,65,Extremely,2
5e5dcd26d196fd0ebd020397,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,86,Moderately,0
5a572480acc75b00017a1882,https://photodraw32.s3.amazonaws.com/n02481500_6248_ape_13.png,ape,88,Extremely,2
5d7264522c3db400018b45d2,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,113,Very,1
5f8c95e221cb9c417e388164,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,75,Moderately,0
5e5cea95421691000f6f6ecb,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,23,Moderately,0
5dcd4c51b0649701be29751f,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,110,Extremely,2
5f6c13cbbe3c5918dfadc2ab,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,54,Very,1
5ba99d0938803d000127271b,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,87,Very,1
5e65b6a855bf353377c62535,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,27,Extremely,2
5ec95c138fd0f04674b98bff,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,135,Moderately,0
5dddb60c2e6c77d38d91b629,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,94,Extremely,2
5ed5e2fb557bda179a9c4771,https://photodraw32.s3.amazonaws.com/n02481823_22051_ape_28.png,ape,70,Moderately,0
5dcd4c51b0649701be29751f,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,101,Extremely,2
5f6c13cbbe3c5918dfadc2ab,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,83,Extremely,2
5d7264522c3db400018b45d2,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,109,Extremely,2
5dddb60c2e6c77d38d91b629,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,87,Extremely,2
5ec95c138fd0f04674b98bff,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,110,Extremely,2
5ed5e2fb557bda179a9c4771,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,69,Somewhat,-1
5f8c95e221cb9c417e388164,https://photodraw32.s3.amazonaws.com/n02481823_756_ape_02.png,ape,113,Extremely,2
