_id,prolificID,studyID,sessionID,gameID,type,iterationName,batch_num,category,catch_trial,img_id,trialNum,eventType,rt,trial_index,time_elapsed,failed_catches,num_failed,lazy_responder,repeat_offender,ratings,enumerated_ratings,tooDissimilar
5f97a671c8fc842033c99305,5d316c4442c2170018e10574,5f73aa19f0594c1238562b79,5f97a3c5a8165a1742d1b5c2,5572-9ca1f63b-73ce-466d-964e-f6514c38b7df,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,132,rating-task,4158.0,133,615865,False,0,False,False,Extremely,2,False
5f97a6f0c8fc842033c99397,5724cd9e386f1b0013e8c7ae,5f73aa19f0594c1238562b79,5f97a4000d924206ff7f0616,5123-4756707b-cd9d-4266-aab0-9bbf430bb688,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,43,rating-task,7999.21500000346,44,725123,False,0,True,False,Very,1,False
5f97a5e0c8fc842033c991e0,5f0bb62dae235800080f0ca5,5f73aa19f0594c1238562b79,5f97a371864a6416fdd40281,6235-3145d799-d6b8-45fd-b763-b0ccb50dcb09,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,81,rating-task,4469.255000000005,82,605172,False,0,True,False,Extremely,2,False
5f97a525c8fc842033c99075,5f7b9be5174225193560d2bb,5f73aa19f0594c1238562b79,5f97a40cc35c1a17692ed8b2,1949-595d1cd3-9718-4dc6-b733-290c70e00f5f,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,56,rating-task,3376.0,57,273237,False,0,False,False,Somewhat,-1,False
5f9a6dbdcb9b6476926ee543,59a9954d5ea0f300012814b1,5f985f36bcbfb211ad52b259,5f9a6b1fb201641724b28063,1354-1b51b267-4171-4d09-8571-31d080997d63,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,125,rating-task,5756.8650000030175,126,657408,False,0,False,False,Moderately,0,False
5f97a6b5c8fc842033c99358,5d4c872e14ffaf00175055e6,5f73aa19f0594c1238562b79,5f97a3cc588a4d1714768d2d,1172-e382efaf-68ce-4c16-9890-ea8baacdf29c,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,105,rating-task,4842.899999988731,106,736590,False,0,False,False,Extremely,2,False
5f97a5c9c8fc842033c991af,5f78f4b754feeb4f19043859,5f73aa19f0594c1238562b79,5f97a403e1691c1744b45105,3939-7135620e-8795-4006-893b-28b2e4966333,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,56,rating-task,6158.500000019558,57,447774,False,1,True,False,Very,1,False
5f97a4d8c8fc842033c98feb,5f22ea5ece2fd801e81079b9,5f73aa19f0594c1238562b79,5f97a3992c032d07f141b427,7643-e363f40f-f163-4c88-8af4-4afa86e1825c,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,35,rating-task,4922.6699999999255,36,313927,False,2,False,False,Extremely,2,False
5f97a592c8fc842033c99141,5f32f54c15e4800c286919fd,5f73aa19f0594c1238562b79,5f97a37e6f009d174d4609d9,4579-a2d25955-8dde-4dd5-a979-4041ebe40b41,survey-likert,livetest1,6,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_11267_snake_27.png,76,rating-task,3881.0,77,514490,False,0,True,False,Extremely,2,False
5f9763abc8fc842033c980c6,5f5b7d92b4ff9509d17aa5a6,5f73a9fb9df4fe129333e6d3,5f976126bcd533125235b88d,3570-c22700f0-eef6-4c19-be2f-2d656b668be5,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,53,rating-task,2801.7450000043027,54,347584,False,0,True,False,Moderately,0,False
5f977278c8fc842033c982d6,5e8251f790b06509688a8f90,5f73a9fb9df4fe129333e6d3,5f9761346990711164f5fe29,0388-530ffc75-c1e8-4443-a65b-d179ce913cfe,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,12,rating-task,5409.175000036135,13,195753,False,1,False,False,Extremely,2,False
5f9764e9c8fc842033c981f4,5bf735ba2e42ef00019f6f73,5f73a9fb9df4fe129333e6d3,5f976116e3bab812a1cb2781,6747-293e10a2-33c6-43f7-a60e-6d902034c241,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,93,rating-task,3566.1450000479817,94,966521,False,3,False,False,Very,1,False
5f9763d8c8fc842033c98110,5f7b241d63e1da06afec1b30,5f73a9fb9df4fe129333e6d3,5f97615655867c12ac8aac8d,1788-04d6ee5f-f884-4e53-9452-8367598c62cc,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,123,rating-task,3905.254999990575,124,637024,False,1,True,False,Extremely,2,False
5f9762fcc8fc842033c97fa9,5a2420437413810001521dd6,5f73a9fb9df4fe129333e6d3,5f976118f0dac3120ceb21db,7296-bf3baa1b-9b2b-4d1e-bed2-11ed949f461c,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,69,rating-task,3852.740000002086,70,466203,False,0,False,False,Moderately,0,False
5f97754ec8fc842033c98382,5c2d3ba4731cd10001b647d7,5f73a9fb9df4fe129333e6d3,5f97711d63ceb303f79f4107,1725-c4f1154e-3494-4c56-b4d8-260edb1317e6,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,52,rating-task,3543.8299999805167,53,1069527,False,0,False,False,Extremely,2,False
5f9766d5c8fc842033c982b5,5c0a7febe570940001a2cbe2,5f73a9fb9df4fe129333e6d3,5f97611b8112f611dbcbbb1a,8951-7a917fc3-f496-4465-b816-1299e64071f3,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,118,rating-task,2942.200000048615,119,886853,False,1,True,False,Extremely,2,False
5f9a5a92cb9b6476926ee29f,5e1088684a2ad475d62a5de8,5f985e88def616122233c8bb,5f9a5a1f724e3e16f5400277,3558-d5fed8d6-e5f6-4593-8884-86b1c363b8aa,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,5,rating-task,5777.0,6,78415,False,2,False,False,Very,1,False
5f976300c8fc842033c97fb0,5f0ced4a75cfd41b82bf28d2,5f73a9fb9df4fe129333e6d3,5f9760e8069a2511bfca56ba,7741-0262f78c-2285-48a3-ab00-eff4514a0152,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,90,rating-task,2643.9999999993015,91,529683,False,0,False,False,Extremely,2,False
5f9762a0c8fc842033c97f03,5c97e7136825d900019b9fb8,5f73a9fb9df4fe129333e6d3,5f97610f7cd03e126ee0558e,4578-01e9cdec-d7ff-4b66-829d-4be0fcf063be,survey-likert,livetest1,3,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_2370_snake_08.png,53,rating-task,3588.0,54,290686,False,1,False,False,Extremely,2,False
5f978642c8fc842033c98743,5e63dd2fba8c57000c16eb11,5f73a9ffb9cb9f12192551a7,5f9783a15da60415af45c683,7125-4d164f54-f007-49e6-ba98-6ef0c7c1773f,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,95,rating-task,2793.7349999992875,96,665716,False,0,False,False,Very,1,False
5f97892dc8fc842033c98940,5ee222b0470fa72a18c1cc02,5f73a9ffb9cb9f12192551a7,5f97842da30548156461aabd,1695-0a496672-4eb0-4869-8217-799b9b2149f6,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,125,rating-task,6533.969999989495,126,1269171,False,0,True,False,Moderately,0,False
5f978582c8fc842033c985cd,5f568eb26157950e3b0a6db6,5f73a9ffb9cb9f12192551a7,5f9783e7a30548156461aabb,3165-f5e9002e-85a0-49ab-9dcd-9769d49592b4,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,52,rating-task,10721.61999999662,53,398860,False,1,False,False,Very,1,False
5f9786b0c8fc842033c9880f,5d55bd344ec7fa000168f311,5f73a9ffb9cb9f12192551a7,5f9783ddce960e15a1b52984,6962-0197ff6c-57a0-414e-9892-c5a21ee97f9c,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,94,rating-task,4340.915000000736,95,708940,False,1,False,False,Very,1,False
5f9a5ec7cb9b6476926ee325,5ee38a6c0bc82d01daa410f8,5f985efdfbd89110b8d71b9a,5f9a5e782613ea16e16a71e5,3808-acb39714-1db9-4e6d-abbe-bff002c558e2,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,0,rating-task,7637.0,1,67401,False,0,False,False,Very,1,False
5f9a8134cb9b6476926ee729,5ec3ebf2339052081ebf3178,5f9a78aec4733c18df2d5222,5f9a7eeb0a5b3319a4c68c55,1572-1d7f64e5-ff50-439c-8671-a181462cbc32,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,55,rating-task,5345.510000013746,56,577472,False,0,False,False,Extremely,2,False
5f97855dc8fc842033c9858c,5ea171c1a8782801263e7540,5f73a9ffb9cb9f12192551a7,5f9783eae48ab015a8d2ae43,3415-d06d6695-bfb4-43f0-b595-24f9ccd1f780,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,51,rating-task,3320.6349999527447,52,366738,False,1,False,False,Extremely,2,False
5f97848cc8fc842033c98437,5edd552a1d16bda58fe55563,5f73a9ffb9cb9f12192551a7,5f9783d1873236150a0adad7,8818-a6187be9-15a9-4a42-84d1-ff98c548f595,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,15,rating-task,3630.0200000114273,16,177719,False,0,False,False,Very,1,False
5f97853ac8fc842033c9854a,5f1198f77195c80293793402,5f73a9ffb9cb9f12192551a7,5f97838fa3ef981562350835,6262-3e4cb2df-221a-4216-8050-d5d9d817c75d,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,53,rating-task,4853.0,54,344128,False,1,True,False,Very,1,False
5f9a6346cb9b6476926ee429,5e9b8d6577f86e0a261075a1,5f985efdfbd89110b8d71b9a,5f9a5ea24358ae168b376305,7438-f27695f8-9a23-46ff-a05d-96a5b17212a1,survey-likert,livetest1,4,snake,False,https://photodraw32.s3.amazonaws.com/n01752165_9941_snake_26.png,21,rating-task,4924.3950000964105,22,1177096,False,2,True,False,Very,1,False
5f8d3384d8c3f934f77b94f6,5e3b89b17afaad3a6ef5f11f,5f73a9f564ee5911fdac5cea,5f8d317e299b290153c1f511,0928-da665bce-f165-4db3-bac0-402206ac4967,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,102,rating-task,4102.414999972098,103,509732,False,2,False,False,Extremely,2,False
5f9a56a4cb9b6476926ee204,5a06f5d038ed430001be74d2,5f985e85aa47ac11b7d52ffd,5f9a52751c037916f6e4e5bc,0984-7a1134b2-9b01-46e3-ae99-c5edf681efcb,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,87,rating-task,8500.099999946542,88,962065,False,0,True,False,Moderately,0,False
5f8d3468d8c3f934f77b9629,5eb7ace91de6e86e9a6053d2,5f73a9f564ee5911fdac5cea,5f8d315d4c58831b861cd2ec,8890-cfd9209e-45b5-408f-9eed-f8c5f9c8b840,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,91,rating-task,2979.299999991781,92,764641,False,1,True,False,Very,1,False
5f9a5559cb9b6476926ee19c,5d43b4140aa3ad0001e2233a,5f985e85aa47ac11b7d52ffd,5f9a5233425559168b60f9b8,9792-633b02e8-1775-4069-8547-f42c629e9a05,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,76,rating-task,6427.0,77,732826,False,0,True,False,Extremely,2,False
5f8d429fd8c3f934f77b97de,5efb5648d7ea0e08aa5d1179,5f73a9f564ee5911fdac5cea,5f8d407f2a240a000adb921d,7636-1245bb50-afd4-4f74-86aa-371af258b5b2,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,110,rating-task,3448.4050000319257,111,527502,False,0,False,False,Extremely,2,False
5f8d327ed8c3f934f77b9350,5f68710379c5f04c830d41ea,5f73a9f564ee5911fdac5cea,5f8d316421cb9c4e472cbbc3,8762-de015f57-0189-48ba-b1d1-171227264ac1,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,27,rating-task,5933.604999998352,28,266438,False,2,False,False,Extremely,2,False
5f8d33aad8c3f934f77b953f,5ebaa4e2baddc6000aec5616,5f73a9f564ee5911fdac5cea,5f8d31768d187d1ba3166480,6632-60e9a010-d083-4034-ab02-cb438cbe2a78,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,123,rating-task,3054.9100000025937,124,558261,False,0,False,False,Very,1,False
5f8d3406d8c3f934f77b95d4,5cbcd05c56524100013b19c0,5f73a9f564ee5911fdac5cea,5f8d31569d47214d94b00c04,0165-27b8d1ba-11f6-4b20-a674-7de566afd61e,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,113,rating-task,15430.009999952745,114,646471,False,0,False,False,Extremely,2,False
5f8d32b0d8c3f934f77b93a8,5baa1f618e137f00016264c9,5f73a9f564ee5911fdac5cea,5f8d316b18ada64db01b44e3,4867-b3cacf4c-4a99-45f5-a60d-1f8c167ff196,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,44,rating-task,4731.104999998934,45,319236,False,2,True,False,Extremely,2,False
5f9a5768cb9b6476926ee24b,5efc4a86816bde0116bebb3b,5f985e85aa47ac11b7d52ffd,5f9a527d135e38163198880e,6100-72abe12e-0674-4767-9a1e-842bbb461cb9,survey-likert,livetest1,2,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1283_scorpion_03.png,97,rating-task,6152.884999988601,98,1166122,False,2,False,False,Extremely,2,False
5f9785a1c8fc842033c98606,5f1198f77195c80293793402,5f73a9ffb9cb9f12192551a7,5f97838fa3ef981562350835,6262-3e4cb2df-221a-4216-8050-d5d9d817c75d,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,74,rating-task,4968.0,75,446727,False,1,True,False,Extremely,2,False
5f9785b0c8fc842033c98624,5f568eb26157950e3b0a6db6,5f73a9ffb9cb9f12192551a7,5f9783e7a30548156461aabb,3165-f5e9002e-85a0-49ab-9dcd-9769d49592b4,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,61,rating-task,3816.019999998389,62,444308,False,1,False,False,Very,1,False
5f9785ffc8fc842033c986bd,5edd552a1d16bda58fe55563,5f73a9ffb9cb9f12192551a7,5f9783d1873236150a0adad7,8818-a6187be9-15a9-4a42-84d1-ff98c548f595,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,99,rating-task,2527.1000000066124,100,549070,False,0,False,False,Very,1,False
5f9a6815cb9b6476926ee4b2,5e9b8d6577f86e0a261075a1,5f985efdfbd89110b8d71b9a,5f9a5ea24358ae168b376305,7438-f27695f8-9a23-46ff-a05d-96a5b17212a1,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,121,rating-task,2587.659999728203,122,2407800,False,2,True,False,Very,1,False
5f9a5ff2cb9b6476926ee366,5ee38a6c0bc82d01daa410f8,5f985efdfbd89110b8d71b9a,5f9a5e782613ea16e16a71e5,3808-acb39714-1db9-4e6d-abbe-bff002c558e2,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,62,rating-task,3039.0,63,366103,False,0,False,False,Very,1,False
5f978566c8fc842033c9859b,5d55bd344ec7fa000168f311,5f73a9ffb9cb9f12192551a7,5f9783ddce960e15a1b52984,6962-0197ff6c-57a0-414e-9892-c5a21ee97f9c,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,30,rating-task,3300.8499999996275,31,378916,False,1,False,False,Very,1,False
5f9a8243cb9b6476926ee74a,5ec3ebf2339052081ebf3178,5f9a78aec4733c18df2d5222,5f9a7eeb0a5b3319a4c68c55,1572-1d7f64e5-ff50-439c-8671-a181462cbc32,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,88,rating-task,4144.525000010617,89,849199,False,0,False,False,Extremely,2,False
5f9788efc8fc842033c98932,5ee222b0470fa72a18c1cc02,5f73a9ffb9cb9f12192551a7,5f97842da30548156461aabd,1695-0a496672-4eb0-4869-8217-799b9b2149f6,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,113,rating-task,8509.820000035688,114,1207572,False,0,True,False,Very,1,False
5f978632c8fc842033c9871d,5e63dd2fba8c57000c16eb11,5f73a9ffb9cb9f12192551a7,5f9783a15da60415af45c683,7125-4d164f54-f007-49e6-ba98-6ef0c7c1773f,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,89,rating-task,2726.6900000104215,90,648956,False,0,False,False,Extremely,2,False
5f97863ec8fc842033c98738,5ea171c1a8782801263e7540,5f73a9ffb9cb9f12192551a7,5f9783eae48ab015a8d2ae43,3415-d06d6695-bfb4-43f0-b595-24f9ccd1f780,survey-likert,livetest1,4,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_1301_scorpion_04.png,111,rating-task,5514.165000000503,112,591384,False,1,False,False,Very,1,False
5f97b44bc8fc842033c99899,5eb3966158efe7182e31ff92,5f73aac1bc553412199221af,5f97b0d63b654418114ada6d,8809-86c17652-332f-426b-bc71-1f318d6bb400,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,115,rating-task,3388.270000112243,116,879913,False,1,False,False,Extremely,2,False
5f97b366c8fc842033c996df,5e3b67fcd61d8738c69aeb0d,5f73aac1bc553412199221af,5f97b14f0788e5174439472b,5240-0572b45d-d442-49d4-83cc-2e6425754f2f,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,34,rating-task,5071.340000024065,35,377912,False,0,False,False,Moderately,0,False
5f97b48ac8fc842033c998e9,5e5dcd26d196fd0ebd020397,5f73aac1bc553412199221af,5f97b1d50a505c1815e46c64,6967-adafc700-9398-40a2-a5a4-f5812bfaab84,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,99,rating-task,5783.749999998719,100,685518,False,2,False,False,Extremely,2,False
5f97b349c8fc842033c9969e,5e145ce811d879a7799c8e89,5f73aac1bc553412199221af,5f97b10d19e194180257b242,8295-e893e64a-aecc-4e5e-bd5e-5d9e23bd3f2d,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,101,rating-task,4982.180000049993,102,556984,False,2,False,False,Very,1,False
5f9a7398cb9b6476926ee581,5a572480acc75b00017a1882,5f985f3ad2170e114114fd3f,5f9a727c8171241740f44d51,6676-668b6a66-f8ba-40a9-9806-e7dee37f8bc4,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,40,rating-task,3743.7599999830127,41,274674,False,0,True,False,Extremely,2,False
5f97b326c8fc842033c99653,5f73edee7379c903c056edfb,5f73aac1bc553412199221af,5f97b22131cb4717ab8360b5,5535-6ff0103c-31d7-401c-a01a-c482a3147c0f,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,47,rating-task,4278.369999999995,48,254351,False,0,False,False,Very,1,False
5f9a744bcb9b6476926ee5b8,5e6d0c990eef222d60ec8cd7,5f985f3ad2170e114114fd3f,5f9a728200cdf117d14d838a,3909-f384f2d3-12c2-46c8-9a76-f4fdb3d75480,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,28,rating-task,7196.125000016764,29,438236,False,0,True,False,Extremely,2,False
5f97b31ac8fc842033c9963d,5b71d485a539a50001280147,5f73aac1bc553412199221af,5f97b1399f0a251816f12dcf,1545-f451a063-72a9-48bc-81b0-96347e5d5c31,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,45,rating-task,18096.739999993588,46,473829,False,0,False,False,Moderately,0,False
5f97b37dc8fc842033c9970f,5d561653194649001adc083f,5f73aac1bc553412199221af,5f97b1bf2c032d08449b1529,7597-ea02da82-1d80-4013-853a-553de10e0cb2,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,79,rating-task,5168.0,80,422180,False,0,False,False,Very,1,False
5f97b321c8fc842033c9964c,5f72614089bf93198154a8ff,5f73aac1bc553412199221af,5f97b19f94e3be186643273c,1144-8c7ca652-5630-437e-b5c9-aa42e24c27de,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_144_scorpion_01.png,50,rating-task,4050.0,51,356380,False,0,False,False,Extremely,2,False
5f97a66dc8fc842033c992ff,5d316c4442c2170018e10574,5f73aa19f0594c1238562b79,5f97a3c5a8165a1742d1b5c2,5572-9ca1f63b-73ce-466d-964e-f6514c38b7df,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,131,rating-task,3550.0,132,611706,False,0,False,False,Moderately,0,False
5f97a503c8fc842033c99037,5f32f54c15e4800c286919fd,5f73aa19f0594c1238562b79,5f97a37e6f009d174d4609d9,4579-a2d25955-8dde-4dd5-a979-4041ebe40b41,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,49,rating-task,5128.0,50,371033,False,0,True,False,Extremely,2,False
5f97a59cc8fc842033c99156,5f8607af207244126d2310da,5f73aa19f0594c1238562b79,5f97a378d31364172613138b,0969-f2ddb69b-ce8d-4f42-b209-5368f23b356b,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,85,rating-task,3901.0,86,518789,False,0,False,False,Somewhat,-1,False
5f97a5a8c8fc842033c9916d,5f0bb62dae235800080f0ca5,5f73aa19f0594c1238562b79,5f97a371864a6416fdd40281,6235-3145d799-d6b8-45fd-b763-b0ccb50dcb09,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,69,rating-task,4353.465000000084,70,549268,False,0,True,False,Extremely,2,False
5f97aafdc8fc842033c99420,5724cd9e386f1b0013e8c7ae,5f73aa19f0594c1238562b79,5f97a4000d924206ff7f0616,5123-4756707b-cd9d-4266-aab0-9bbf430bb688,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,129,rating-task,5087.855000005104,130,1762507,False,0,True,False,Very,1,False
5f97a5fac8fc842033c99213,5f78f4b754feeb4f19043859,5f73aa19f0594c1238562b79,5f97a403e1691c1744b45105,3939-7135620e-8795-4006-893b-28b2e4966333,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,67,rating-task,3780.70999996271,68,496769,False,1,True,False,Very,1,False
5f97a53ec8fc842033c990a4,5d4c872e14ffaf00175055e6,5f73aa19f0594c1238562b79,5f97a3cc588a4d1714768d2d,1172-e382efaf-68ce-4c16-9890-ea8baacdf29c,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,43,rating-task,6518.699999985984,44,361756,False,0,False,False,Moderately,0,False
5f97a562c8fc842033c990e4,5f22ea5ece2fd801e81079b9,5f73aa19f0594c1238562b79,5f97a3992c032d07f141b427,7643-e363f40f-f163-4c88-8af4-4afa86e1825c,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,61,rating-task,5432.574999984354,62,451349,False,2,False,False,Extremely,2,False
5f9a6cdbcb9b6476926ee510,59a9954d5ea0f300012814b1,5f985f36bcbfb211ad52b259,5f9a6b1fb201641724b28063,1354-1b51b267-4171-4d09-8571-31d080997d63,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,74,rating-task,5644.915000011679,75,431729,False,0,False,False,Extremely,2,False
5f97a4d1c8fc842033c98fe0,5f7b9be5174225193560d2bb,5f73aa19f0594c1238562b79,5f97a40cc35c1a17692ed8b2,1949-595d1cd3-9718-4dc6-b733-290c70e00f5f,survey-likert,livetest1,6,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20014_scorpion_19.png,33,rating-task,4354.0,34,189765,False,0,False,False,Moderately,0,False
5f97b51bc8fc842033c99945,5e5dcd26d196fd0ebd020397,5f73aac1bc553412199221af,5f97b1d50a505c1815e46c64,6967-adafc700-9398-40a2-a5a4-f5812bfaab84,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20398_scorpion_20.png,125,rating-task,6559.545000000042,126,830637,False,2,False,False,Extremely,2,False
5f97b32ac8fc842033c9965c,5f72614089bf93198154a8ff,5f73aac1bc553412199221af,5f97b19f94e3be186643273c,1144-8c7ca652-5630-437e-b5c9-aa42e24c27de,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20398_scorpion_20.png,52,rating-task,4277.0,53,364996,False,0,False,False,Somewhat,-1,False
5f97b2f6c8fc842033c995f7,5e3b67fcd61d8738c69aeb0d,5f73aac1bc553412199221af,5f97b14f0788e5174439472b,5240-0572b45d-d442-49d4-83cc-2e6425754f2f,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20398_scorpion_20.png,20,rating-task,6722.309999982826,21,266462,False,0,False,False,Very,1,False
5f97b260c8fc842033c994de,5d561653194649001adc083f,5f73aac1bc553412199221af,5f97b1bf2c032d08449b1529,7597-ea02da82-1d80-4013-853a-553de10e0cb2,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20398_scorpion_20.png,15,rating-task,4670.0,16,137016,False,0,False,False,Very,1,False
5f97b3dcc8fc842033c997df,5f73edee7379c903c056edfb,5f73aac1bc553412199221af,5f97b22131cb4717ab8360b5,5535-6ff0103c-31d7-401c-a01a-c482a3147c0f,survey-likert,livetest1,7,scorpion,False,https://photodraw32.s3.amazonaws.com/n01770393_20398_scorpion_20.png,102,rating-task,3609.280000004219,103,437138,False,0,False,False,Moderately,0,False
